     Inode Address Inode Number              Path
0xffff88002b670470                      9145 /sys/bus/virtio/drivers/virtio_rproc_serial/uevent
0xffff88002b665cd8                      7760 /sys/bus/virtio/drivers/virtio_balloon
0xffff88002b670000                      7761 /sys/bus/virtio/drivers/virtio_balloon/uevent
0xffff88002b665868                     12033 /sys/bus/virtio/drivers/virtio_net
0xffff88002b665aa0                     12034 /sys/bus/virtio/drivers/virtio_net/uevent
0xffff88002b664000                     11533 /sys/bus/virtio/drivers/virtio_blk
0xffff88002b665630                     11534 /sys/bus/virtio/drivers/virtio_blk/uevent
0xffff88002b5f2000                       267 /sys/bus/virtio/uevent
0xffff88002b7d2238                       268 /sys/bus/virtio/devices
0xffff88002b7b1aa0                      7552 /sys/bus/pci_express
0xffff88002b662d50                      7555 /sys/bus/pci_express/drivers
0xffff88002b663868                      7572 /sys/bus/pci_express/drivers/pciehp
0xffff88002b663aa0                      7573 /sys/bus/pci_express/drivers/pciehp/uevent
0xffff88002b6633f8                      7568 /sys/bus/pci_express/drivers/pcie_pme
0xffff88002b663630                      7569 /sys/bus/pci_express/drivers/pcie_pme/uevent
0xffff88002b662f88                      7564 /sys/bus/pci_express/drivers/aer
0xffff88002b6631c0                      7565 /sys/bus/pci_express/drivers/aer/uevent
0xffff88002b5f1cd8                      7553 /sys/bus/pci_express/uevent
0xffff88002b7b1cd8                      7554 /sys/bus/pci_express/devices
0xffff88002b7b1630                       364 /sys/bus/mipi-dsi
0xffff88002b662b18                       367 /sys/bus/mipi-dsi/drivers
0xffff88002b5f1aa0                       365 /sys/bus/mipi-dsi/uevent
0xffff88002b7b1868                       366 /sys/bus/mipi-dsi/devices
0xffff88002b7ad868                        56 /sys/bus/memory
0xffff88002b6628e0                        59 /sys/bus/memory/drivers
0xffff88002b5f1868                        57 /sys/bus/memory/uevent
0xffff88002b7adaa0                        58 /sys/bus/memory/devices
0xffff88002b7b0d50                       186 /sys/bus/memory/devices/memory5
0xffff88002b7b0470                       166 /sys/bus/memory/devices/memory4
0xffff88002b7afaa0                       146 /sys/bus/memory/devices/memory3
0xffff88002b7af1c0                       126 /sys/bus/memory/devices/memory2
0xffff88002b7ae8e0                       106 /sys/bus/memory/devices/memory1
0xffff88002b7adcd8                        86 /sys/bus/memory/devices/memory0
0xffff88002b7ad3f8                       198 /sys/bus/container
0xffff88002b6626a8                       201 /sys/bus/container/drivers
0xffff88002b5f1630                       199 /sys/bus/container/uevent
0xffff88002b7ad630                       200 /sys/bus/container/devices
0xffff88002b7ac238                       217 /sys/bus/workqueue
0xffff88002b662470                       220 /sys/bus/workqueue/drivers
0xffff88002b5f13f8                       218 /sys/bus/workqueue/uevent
0xffff88002b7ac470                       219 /sys/bus/workqueue/devices
0xffff88002b7ac6a8                       949 /sys/bus/workqueue/devices/writeback
0xffff88002b7a8f88                      3992 /sys/bus/event_source
0xffff88002b662238                      3995 /sys/bus/event_source/drivers
0xffff88002b5f11c0                      3993 /sys/bus/event_source/uevent
0xffff88002b7a91c0                      3994 /sys/bus/event_source/devices
0xffff88002b7ab868                      4055 /sys/bus/event_source/devices/breakpoint
0xffff88002b7aaf88                      4071 /sys/bus/event_source/devices/tracepoint
0xffff88002b7aa6a8                      4018 /sys/bus/event_source/devices/power
0xffff88002b7a9cd8                      4087 /sys/bus/event_source/devices/software
0xffff88002b7a93f8                      4039 /sys/bus/event_source/devices/msr
0xffff88002b7a8000                     12951 /sys/bus/machinecheck
0xffff88002b662000                     12954 /sys/bus/machinecheck/drivers
0xffff88002b5f0f88                     12952 /sys/bus/machinecheck/uevent
0xffff88002b7a8238                     12953 /sys/bus/machinecheck/devices
0xffff88002b7a8470                     12971 /sys/bus/machinecheck/devices/machinecheck0
0xffff88002b7a6470                      2345 /sys/bus/serio
0xffff88002b5f0d50                      2346 /sys/bus/serio/uevent
0xffff88002f09ed50                      2348 /sys/bus/serio/drivers
0xffff880000c35aa0                     15253 /sys/bus/serio/drivers/serio_raw
0xffff880000c35cd8                     15257 /sys/bus/serio/drivers/serio_raw/uevent
0xffff88002b661aa0                     12558 /sys/bus/serio/drivers/atkbd
0xffff88002b661cd8                     12559 /sys/bus/serio/drivers/atkbd/uevent
0xffff88002f09ef88                     13729 /sys/bus/serio/drivers/psmouse
0xffff88002f09f1c0                     13733 /sys/bus/serio/drivers/psmouse/uevent
0xffff88002b7a66a8                      2347 /sys/bus/serio/devices
0xffff88002b7a7630                     12487 /sys/bus/serio/devices/serio1
0xffff88002b7a68e0                     12454 /sys/bus/serio/devices/serio0
0xffff88002b7a53f8                      3886 /sys/bus/clocksource
0xffff88002b661868                      3889 /sys/bus/clocksource/drivers
0xffff88002b5f0b18                      3887 /sys/bus/clocksource/uevent
0xffff88002b7a5630                      3888 /sys/bus/clocksource/devices
0xffff88002b7a5868                      3906 /sys/bus/clocksource/devices/clocksource0
0xffff88002b7a4f88                       336 /sys/bus/rapidio
0xffff88002b661630                       339 /sys/bus/rapidio/drivers
0xffff88002b5f08e0                       337 /sys/bus/rapidio/uevent
0xffff88002b7a51c0                       338 /sys/bus/rapidio/devices
0xffff88002b7a4b18                      2362 /sys/bus/sdio
0xffff88002b6613f8                      2365 /sys/bus/sdio/drivers
0xffff88002b5f06a8                      2363 /sys/bus/sdio/uevent
0xffff88002b7a4d50                      2364 /sys/bus/sdio/devices
0xffff88002b7a1cd8                      2289 /sys/bus/scsi
0xffff88002b6608e0                      2292 /sys/bus/scsi/drivers
0xffff88002b660f88                     11583 /sys/bus/scsi/drivers/sr
0xffff88002b6611c0                     11584 /sys/bus/scsi/drivers/sr/uevent
0xffff88002b660b18                     11579 /sys/bus/scsi/drivers/sd
0xffff88002b660d50                     11580 /sys/bus/scsi/drivers/sd/uevent
0xffff88002b5f0470                      2290 /sys/bus/scsi/uevent
0xffff88002b7a2000                      2291 /sys/bus/scsi/devices
0xffff88002b69f630                     14418 /sys/bus/scsi/devices/target2:0:0
0xffff88002b58ab18                     14461 /sys/bus/scsi/devices/2:0:0:0
0xffff88002b58a000                     14014 /sys/bus/scsi/devices/host2
0xffff88002b7a4238                     13215 /sys/bus/scsi/devices/1:0:0:0
0xffff88002b7a3aa0                     11914 /sys/bus/scsi/devices/host1
0xffff88002b7a2f88                     11867 /sys/bus/scsi/devices/host0
0xffff88002b7a2238                     13173 /sys/bus/scsi/devices/target1:0:0
0xffff88002b7a0d50                       370 /sys/bus/node
0xffff88002b6606a8                       373 /sys/bus/node/drivers
0xffff88002b5f0238                       371 /sys/bus/node/uevent
0xffff88002b7a0f88                       372 /sys/bus/node/devices
0xffff88002b7a11c0                       466 /sys/bus/node/devices/node0
0xffff88002b7891c0                      1052 /sys/bus/acpi
0xffff88002b5f0000                      1053 /sys/bus/acpi/uevent
0xffff88002f097868                      1055 /sys/bus/acpi/drivers
0xffff88002b660238                      7786 /sys/bus/acpi/drivers/battery
0xffff88002b660470                      7831 /sys/bus/acpi/drivers/battery/uevent
0xffff88002b64ab18                      7743 /sys/bus/acpi/drivers/hardware_error_device
0xffff88002b64ad50                      7744 /sys/bus/acpi/drivers/hardware_error_device/uevent
0xffff88002b64a6a8                      9202 /sys/bus/acpi/drivers/tpm_tis
0xffff88002b64a8e0                      9203 /sys/bus/acpi/drivers/tpm_tis/uevent
0xffff88002b64a238                      7629 /sys/bus/acpi/drivers/button
0xffff88002b64a470                      7706 /sys/bus/acpi/drivers/button/uevent
0xffff88002b649cd8                      7739 /sys/bus/acpi/drivers/thermal
0xffff88002b64a000                      7740 /sys/bus/acpi/drivers/thermal/uevent
0xffff88002b649868                      9164 /sys/bus/acpi/drivers/hpet
0xffff88002b649aa0                      9165 /sys/bus/acpi/drivers/hpet/uevent
0xffff88002b6493f8                      2108 /sys/bus/acpi/drivers/ec
0xffff88002b649630                      2109 /sys/bus/acpi/drivers/ec/uevent
0xffff88002b648f88                      7596 /sys/bus/acpi/drivers/ac
0xffff88002b6491c0                      7626 /sys/bus/acpi/drivers/ac/uevent
0xffff88002f09c6a8                     13419 /sys/bus/acpi/drivers/video
0xffff88002f09c8e0                     13516 /sys/bus/acpi/drivers/video/uevent
0xffff88002f097aa0                     13510 /sys/bus/acpi/drivers/fjes
0xffff88002f097cd8                     13513 /sys/bus/acpi/drivers/fjes/uevent
0xffff88002b7893f8                      1054 /sys/bus/acpi/devices
0xffff88002b7a0470                      1174 /sys/bus/acpi/devices/PNP0200:00
0xffff88002b79faa0                      1539 /sys/bus/acpi/devices/ACPI0003:00
0xffff88002b79f1c0                      1279 /sys/bus/acpi/devices/PNP0103:00
0xffff88002b79e8e0                      1227 /sys/bus/acpi/devices/PNP0100:00
0xffff88002b79e000                      2094 /sys/bus/acpi/devices/LNXSLPBN:00
0xffff88002b79d630                      1244 /sys/bus/acpi/devices/PNP0000:00
0xffff88002b79cf88                      1070 /sys/bus/acpi/devices/LNXSYSTM:00
0xffff88002b79c6a8                      2069 /sys/bus/acpi/devices/LNXPWRBN:00
0xffff88002b79bcd8                      1634 /sys/bus/acpi/devices/LNXSYBUS:01
0xffff88002b79b630                      1104 /sys/bus/acpi/devices/LNXSYBUS:00
0xffff88002b79ad50                      1298 /sys/bus/acpi/devices/APP0001:00
0xffff88002b79a470                      1087 /sys/bus/acpi/devices/LNXCPU:00
0xffff88002b799aa0                      1209 /sys/bus/acpi/devices/PNP0F03:00
0xffff88002b7991c0                      1615 /sys/bus/acpi/devices/PNP0C0F:03
0xffff88002b7988e0                      1596 /sys/bus/acpi/devices/PNP0C0F:02
0xffff88002b798000                      1577 /sys/bus/acpi/devices/PNP0C0F:01
0xffff88002b797630                      1558 /sys/bus/acpi/devices/PNP0C0F:00
0xffff88002b796d50                      1520 /sys/bus/acpi/devices/PNP0C0A:00
0xffff88002b796470                      1316 /sys/bus/acpi/devices/PNP0C02:00
0xffff88002b795aa0                      1261 /sys/bus/acpi/devices/PNP0B00:00
0xffff88002b7953f8                      1121 /sys/bus/acpi/devices/PNP0A03:00
0xffff88002b794b18                      1449 /sys/bus/acpi/devices/PNP8390:00
0xffff88002b794470                      1468 /sys/bus/acpi/devices/LNXVIDEO:00
0xffff88002b793aa0                      1191 /sys/bus/acpi/devices/PNP0700:00
0xffff88002b7931c0                      1430 /sys/bus/acpi/devices/PNP0501:03
0xffff88002b7928e0                      1411 /sys/bus/acpi/devices/PNP0501:02
0xffff88002b792000                      1392 /sys/bus/acpi/devices/PNP0501:01
0xffff88002b791630                      1373 /sys/bus/acpi/devices/PNP0501:00
0xffff88002b790d50                      1503 /sys/bus/acpi/devices/device:02
0xffff88002b790238                      1487 /sys/bus/acpi/devices/device:01
0xffff88002b78baa0                      1140 /sys/bus/acpi/devices/device:00
0xffff88002b78b1c0                      1354 /sys/bus/acpi/devices/PNP0400:01
0xffff88002b78a8e0                      1335 /sys/bus/acpi/devices/PNP0400:00
0xffff88002b789630                      1156 /sys/bus/acpi/devices/PNP0303:00
0xffff88002b788d50                      2124 /sys/bus/xen
0xffff88002b648d50                      2127 /sys/bus/xen/drivers
0xffff880000c11cd8                      2125 /sys/bus/xen/uevent
0xffff88002b788f88                      2126 /sys/bus/xen/devices
0xffff88002b7888e0                      2375 /sys/bus/vme
0xffff88002b648b18                      2378 /sys/bus/vme/drivers
0xffff880000c11aa0                      2376 /sys/bus/vme/uevent
0xffff88002b788b18                      2377 /sys/bus/vme/devices
0xffff880000c131c0                      2314 /sys/bus/usb
0xffff880000c11868                      2315 /sys/bus/usb/uevent
0xffff88002f0a71c0                      2317 /sys/bus/usb/drivers
0xffff88002b6486a8                      2320 /sys/bus/usb/drivers/usbfs
0xffff88002b6488e0                      2324 /sys/bus/usb/drivers/usbfs/uevent
0xffff88002b648238                      2337 /sys/bus/usb/drivers/usb
0xffff88002b648470                      2338 /sys/bus/usb/drivers/usb/uevent
0xffff88002b647cd8                      2329 /sys/bus/usb/drivers/hub
0xffff88002b648000                      2332 /sys/bus/usb/drivers/hub/uevent
0xffff88002f0a73f8                     14268 /sys/bus/usb/drivers/usbhid
0xffff88002f0a7630                     14289 /sys/bus/usb/drivers/usbhid/uevent
0xffff880000c133f8                      2316 /sys/bus/usb/devices
0xffff88002b69e8e0                     14139 /sys/bus/usb/devices/1-1:1.0
0xffff88002b591aa0                     14106 /sys/bus/usb/devices/1-1
0xffff88002b788000                     12160 /sys/bus/usb/devices/1-0:1.0
0xffff880000c13630                     12119 /sys/bus/usb/devices/usb1
0xffff880000c12d50                       401 /sys/bus/spi
0xffff88002b646470                       404 /sys/bus/spi/drivers
0xffff88002b647868                      2185 /sys/bus/spi/drivers/tps65912
0xffff88002b647aa0                      2186 /sys/bus/spi/drivers/tps65912/uevent
0xffff88002b6473f8                      2165 /sys/bus/spi/drivers/wm831x
0xffff88002b647630                      2166 /sys/bus/spi/drivers/wm831x/uevent
0xffff88002b646f88                      2201 /sys/bus/spi/drivers/da9052
0xffff88002b6471c0                      2202 /sys/bus/spi/drivers/da9052/uevent
0xffff88002b646b18                      2193 /sys/bus/spi/drivers/ezx-pcap
0xffff88002b646d50                      2194 /sys/bus/spi/drivers/ezx-pcap/uevent
0xffff88002b6466a8                      9115 /sys/bus/spi/drivers/max310x
0xffff88002b6468e0                      9116 /sys/bus/spi/drivers/max310x/uevent
0xffff880000c11630                       402 /sys/bus/spi/uevent
0xffff880000c12f88                       403 /sys/bus/spi/devices
0xffff88002b7873f8                      2112 /sys/bus/pnp
0xffff88002b644238                      2115 /sys/bus/pnp/drivers
0xffff88002f2c68e0                     14991 /sys/bus/pnp/drivers/8250_fintek
0xffff88002f2c6b18                     14992 /sys/bus/pnp/drivers/8250_fintek/uevent
0xffff88002b646000                     14956 /sys/bus/pnp/drivers/parport_pc
0xffff88002b646238                     14957 /sys/bus/pnp/drivers/parport_pc/uevent
0xffff88002b645aa0                     12393 /sys/bus/pnp/drivers/i8042 kbd
0xffff88002b645cd8                     12396 /sys/bus/pnp/drivers/i8042 kbd/uevent
0xffff88002b645630                     12399 /sys/bus/pnp/drivers/i8042 aux
0xffff88002b645868                     12402 /sys/bus/pnp/drivers/i8042 aux/uevent
0xffff88002b6451c0                      2503 /sys/bus/pnp/drivers/system
0xffff88002b6453f8                      2504 /sys/bus/pnp/drivers/system/uevent
